date,retm1,retm2,retm3,retm4,retm5,retm6,retm7,retm8,retm9,retm10,retm11,retm12,retm13,retm14,retm15,retm16,retm17,retm18,retm19,retm20,retm21,retm22,retm23,retm24,retm25,retme1,retme2,retme3,retme4,retme5,retme6,retme7,retme8,retme9,retme10,retme11,retme12,retme13,retme14,retme15,retme16,retme17,retme18,retme19,retme20,retme21,retme22,retme23,retme24,retme25
19290228,-4.78145,2.765478,-2.30384,-1.86696,-1.82226,1.483927,-0.97638,0.214358,1.272871,0.755072,-3.6927,-1.32584,-0.84899,-1.25237,4.179621,0.413383,0.131846,0.025914,-1.57186,-0.12411,2.702432,2.847292,-4.21026,6.747383,0.29414,-5.62724,-2.48672,2.746852,-0.9707,-4.12268,-0.36896,-0.08961,1.676332,1.583832,1.128958,-1.48792,0.954213,-1.68574,-0.93738,4.369453,1.455274,-1.41036,3.910151,1.278851,4.146457,0.698557,2.504555,-2.38396,9.190482,1.13582
19290328,1.091879,-1.47716,2.177616,-0.36356,-4.46279,-1.57252,1.059693,-1.23108,-0.79392,1.247986,5.358226,-3.61216,0.830807,7.024523,-3.54558,1.152801,-1.39373,0.953463,3.746544,-5.16925,-4.15861,-0.34726,-1.66913,-2.23915,1.501453,-6.57352,-4.19266,1.091189,-1.30978,-4.34936,-3.74254,-2.28718,-2.01255,-4.0166,6.365557,-3.97528,-4.29788,-2.35902,-2.51574,1.258019,2.197327,-2.17646,-3.27323,-4.50759,-4.36375,-7.50539,-3.13703,-0.87719,-2.1828,-3.33864
19290430,-10.0412,1.244604,4.274578,-1.68686,-2.9083,-0.09298,-1.62553,2.670904,0.914623,2.735385,0.04663,2.058772,0.248784,3.993683,6.729916,4.806003,2.361847,3.269893,1.359634,7.0941,-2.35983,4.400781,1.990963,0.330496,3.415982,-3.26397,1.324067,0.573449,2.502282,-1.74011,-0.60888,-0.82041,-1.01935,3.199893,2.014937,2.142909,1.104546,-1.58986,1.720897,4.559215,6.821474,-0.44207,2.356918,3.233672,5.157947,3.93685,4.520559,3.48064,0.558051,2.156398
19290531,-10.3,-8.11952,-6.24107,-7.42382,-20.6799,-10.9111,-4.26687,-3.36691,-12.0931,-10.3203,-7.64595,0.376284,-0.87861,-4.4986,-12.2326,-9.11278,-2.5531,-6.63601,-3.28824,-8.37917,-11.5181,0.194216,2.370421,-4.87163,-13.1123,-14.1663,-12.4833,-12.3111,-5.33576,-12.7129,-10.3161,-9.39373,-7.18799,-7.42237,-11.8271,-14.9848,-4.41317,-4.7589,-8.20008,-8.37701,-9.06084,-3.83028,-6.73334,-5.3942,-11.0135,-10.6386,-7.83937,-2.61272,-8.53049,-14.6395
19290629,-1.31127,2.399733,1.056818,10.78113,10.11192,5.281632,12.65337,3.612978,4.687002,10.96593,2.400793,3.412802,6.809376,4.557989,12.13764,13.6277,7.745811,8.687257,10.40933,19.76911,3.984095,22.76097,13.97024,20.39608,9.341881,3.699459,9.978926,3.544294,4.802904,5.12538,4.502871,3.376048,8.07022,7.357202,9.050074,3.644901,4.983513,5.259846,8.564227,10.7496,4.465112,6.254033,7.60199,10.93122,12.43518,0.277277,11.84756,12.22238,17.3143,16.05941
19290731,-0.42371,8.021326,2.963515,0.659833,3.124605,-1.98004,-4.89035,-2.69339,2.956591,0.838934,13.06207,5.273893,3.936757,0.934391,0.233086,2.233996,7.765861,5.446559,3.676287,-0.58957,11.37145,5.681841,9.989562,8.971068,2.123924,-0.23152,2.355021,2.973111,-1.71286,-1.98159,-1.7038,-0.11102,-3.92107,2.950769,-1.93736,1.77838,4.463899,0.752896,-0.07077,2.0936,-0.62414,4.41179,2.557525,2.406873,1.582618,1.873332,5.999336,5.47518,5.706234,4.547134
19290830,6.100472,-2.52861,-6.34035,-1.42984,15.49326,-2.9887,4.796641,4.726412,0.717611,9.299686,8.626223,2.909333,7.131392,0.264927,12.16565,9.927324,5.967052,9.817763,13.62685,3.979285,9.761256,19.27436,10.77706,9.162709,11.7915,3.179366,-6.48628,-2.11193,-2.33279,7.187326,-4.81007,0.585633,0.713535,-4.33094,12.40526,4.238991,1.864998,3.029045,1.545314,6.236002,-0.62532,3.245975,5.97954,10.02982,1.963231,6.74121,6.164412,7.360807,6.411709,6.788329
19290930,-10.3051,-14.84,-5.74504,-0.34022,-10.1572,-1.7563,-6.57307,-2.57534,-5.14257,-3.77924,-7.65544,-5.02823,-4.65376,-3.44492,-10.8272,-6.90122,-3.28117,-2.68278,-8.27975,-7.65756,7.253978,-5.87255,-5.77821,-0.8018,-5.07498,-9.33217,-12.6516,-6.78272,-3.31803,-14.4141,-3.79627,-4.61475,-0.86262,-5.35867,-4.07285,-3.11941,-3.40377,-1.99623,0.393748,-8.18295,-7.37757,-3.64975,-3.25563,2.323782,-2.77288,0.531307,-6.26167,-5.04807,-1.46614,-1.16712
19291031,-32.0446,-34.9862,-14.361,-29.296,-29.05,-26.2683,-28.1888,-17.7706,-18.6823,-22.2655,-14.3457,-10.8029,-11.2506,-10.9279,-16.3366,-16.5995,-11.67,-9.81742,-11.1511,-25.2582,-17.7694,-7.53564,-12.743,-19.676,-27.8799,-26.2112,-22.7481,-20.1559,-23.9288,-28.9013,-19.0177,-25.4497,-22.4366,-19.6589,-16.5188,-16.7489,-16.3168,-12.0933,-14.1706,-21.9072,-19.148,-13.2537,-12.7178,-20.8868,-23.1667,-26.7512,-13.5783,-16.7217,-23.8496,-28.1053
19291127,-16.0512,-12.8825,-9.00554,-4.75867,-13.6159,-14.9173,-14.0678,-12.9948,-5.64448,-23.1602,-11.0077,-9.25381,-9.5962,-7.72458,-6.4933,-11.7385,-7.7948,-7.98679,-8.54111,-16.2072,-14.2209,-4.74851,-11.5395,-11.958,-16.0222,-11.0067,-11.3175,-11.5048,-7.96657,-10.9427,-15.4092,-12.3856,-13.3878,-10.73,-23.0607,-12.0903,-10.566,-10.8775,-8.86727,-14.9175,-11.3513,-8.69031,-9.11219,-8.42256,-12.4711,-14.1747,-8.63066,-11.8133,-12.4728,-16.0841
19291231,-0.77855,-12.868,0.638489,-7.9317,23.53684,-5.21726,2.154552,3.928471,-3.57524,-8.09514,-8.34614,-3.85395,-0.01919,-1.22053,8.347313,-8.15628,2.599718,-3.3891,-2.03834,7.836655,9.664239,1.399009,-0.04185,2.250528,2.498953,-11.4508,-14.0398,-2.18627,-7.59953,-0.64224,-7.46167,-1.68536,-2.49889,-2.92793,1.702624,-6.88531,-3.34849,0.777832,-1.63939,6.282248,-4.66012,-2.78293,-4.85258,0.299634,3.750513,-6.99423,-0.37233,-0.46479,-0.30407,4.320917
19300131,14.60065,10.05075,11.81608,-3.91723,11.37917,3.859895,4.898015,6.723326,6.563541,6.177386,18.02131,3.006066,12.48266,5.057268,8.035754,12.03766,7.37894,4.162695,2.476079,9.718018,4.695709,2.090825,2.67804,2.489631,0.941753,24.34977,24.01263,17.73887,15.83141,13.72184,21.64662,8.566886,8.588193,7.300103,8.205906,15.5431,5.416544,12.64283,7.145193,9.559511,16.14831,7.374867,6.270955,4.618141,8.46996,4.204113,5.925135,2.570901,2.385752,1.880432
19300228,-1.59383,-1.93641,8.524253,5.296516,5.472032,3.106697,2.305003,0.167085,9.650009,11.44761,-1.89418,-2.1265,3.672782,1.704925,6.722729,1.541854,-1.50632,0.067696,1.292863,4.175555,-7.68379,-1.91257,0.183869,-1.37923,2.775079,4.570399,6.732391,6.386025,-0.15555,7.214023,3.706989,4.123076,3.875472,5.778268,8.962589,-1.25576,-2.86894,2.178872,2.000946,6.704146,-1.28948,2.417356,2.180236,1.386496,1.730395,-8.28085,-0.31363,1.047243,1.088958,2.114396
19300331,8.021517,13.14724,9.444544,7.858348,9.639406,7.442082,11.56784,9.279936,6.368387,5.046987,11.12614,11.57718,4.004475,8.319285,6.686346,30.44996,4.148161,8.383446,7.508213,8.330322,6.267634,3.867099,6.121867,2.325285,13.37782,26.00879,17.25625,11.07182,6.131534,4.746028,12.10018,7.875889,5.692669,5.883253,7.473752,9.961305,10.64044,6.642108,12.42464,6.595516,21.87968,6.46455,9.349523,7.882929,13.04043,9.36558,4.034735,6.716216,5.0055,4.986791
19300430,-1.96465,8.802103,-4.86473,10.12145,0.174183,-3.9984,-9.87799,-8.10244,-1.88801,-1.3303,-11.1442,-13.3502,2.102977,-5.36373,-1.41688,-13.5004,-4.42145,2.307267,-4.97679,-0.20516,-8.59568,1.546458,-2.64955,-2.51589,-4.06869,-2.49207,-3.02785,-1.38388,2.185029,0.951986,-4.84634,-7.36628,-5.98961,0.262299,-3.73052,-10.6659,-11.7832,-6.33161,-4.87628,-3.66325,-5.69848,-3.04836,-8.04511,-4.58034,-0.33727,-14.8362,3.85505,-1.36675,-4.26214,-6.59998
19300529,-8.01774,-0.02897,4.153397,-2.07994,-6.96396,6.368599,-3.18831,-0.46218,-5.02153,0.46089,-2.25463,8.628513,-1.13354,-4.18331,-1.61792,-13.6695,7.701728,-4.02162,-1.36957,0.346837,-5.43341,-0.83314,-4.73287,-1.8376,-1.84419,-11.2776,-4.29053,-2.70295,-3.85017,-7.03541,-0.21712,-4.05041,-1.22672,-5.1029,-1.57262,-5.26438,-1.28264,-3.47589,-2.75046,-0.02513,-7.84242,-6.79926,-0.50535,-1.10909,-0.71941,-5.5728,-0.47491,-7.34871,2.615959,0.318285
19300630,-22.2938,-24.1631,-15.0157,-12.873,-14.5981,-26.482,-21.5355,-19.3319,-9.82343,-8.83943,-26.2547,-20.4335,-15.0802,-13.6912,-9.35337,-29.9674,-21.8403,-17.6858,-14.9154,-16.1522,-30.3958,-22.3933,-24.2283,-17.3154,-17.8305,-19.8142,-24.3078,-18.8757,-19.8693,-14.8806,-24.1499,-16.8496,-18.4978,-12.7106,-8.6175,-27.4946,-22.3906,-15.6103,-13.6091,-11.2085,-28.0209,-21.976,-17.7455,-14.0681,-13.7345,-25.111,-24.6745,-23.642,-19.2533,-19.4296
19300731,6.631187,11.59834,2.211344,5.47,3.0307,10.2792,4.017288,4.295292,2.269105,3.594924,8.96548,9.777525,7.859385,4.011712,1.515087,1.828415,12.88891,5.972938,2.533649,6.864215,9.827744,6.181815,-0.00712,0.353413,3.063094,6.60129,7.537579,2.619665,2.901148,-0.60689,5.214389,1.37581,4.758315,4.012352,2.264275,1.724783,4.51623,4.334323,3.785834,1.146139,1.599836,3.129777,6.473323,1.927758,5.55839,7.285086,6.124139,1.741318,4.299073,3.434624
19300829,-5.32348,-9.80907,-4.66674,0.626535,2.643243,1.286939,1.117163,-1.22222,0.583931,-3.2043,1.542239,0.354039,2.887298,1.149539,1.889931,-1.10969,0.537393,3.105375,-1.19789,0.718336,1.132897,2.421034,2.332385,0.516471,1.42728,-6.39229,-5.44711,-6.15589,4.604188,2.124719,-2.95354,1.846646,-3.33044,-3.22553,-3.58626,-6.22689,-2.21889,-4.28785,0.372321,-1.53035,2.528252,0.318114,1.05331,0.212906,-0.10992,-1.82312,0.281455,1.006534,-0.42836,2.571314
19300930,-19.0234,-20.578,-18.0633,-18.1444,-29.4101,-22.4377,-18.0641,-16.1448,-13.1374,-10.1573,-26.8171,-17.4891,-11.2779,-11.23,-11.1887,-24.6688,-11.2481,-11.778,-8.73611,-8.49193,-20.4135,-15.4979,-11.5472,-14.2517,-10.5369,-19.4666,-22.2888,-21.4346,-22.8598,-14.1409,-18.8285,-15.6237,-12.0087,-17.0467,-13.4185,-23.1952,-20.4036,-13.7118,-12.7653,-8.15679,-15.2492,-11.4779,-12.4984,-9.7128,-7.8733,-23.4955,-14.6307,-13.5401,-12.8851,-10.8807
19301031,-20.0884,-7.71058,-10.6189,-8.49915,-9.87306,-11.7593,-13.8235,-14.862,-12.4544,-10.9095,-24.2937,-18.5544,-10.0016,-9.40827,-11.22,-18.2006,-10.7597,-6.40828,-7.66791,-9.17297,-17.9919,-2.31254,-6.89641,-5.47036,-7.63349,-12.5215,-5.84331,-10.9838,-7.01216,-8.51714,-13.8156,-12.9716,-14.3155,-9.62892,-11.2828,-14.067,-14.4975,-10.6216,-7.02953,-11.6682,-26.9557,-6.7351,-7.51417,-7.63647,-7.38715,-19.3931,-5.17184,-6.32898,-4.86529,-7.58897
19301129,-1.61473,-3.2101,-16.0845,-2.59728,-8.26902,7.214989,0.541267,-4.25312,-3.66537,-11.5349,4.326185,-1.97311,-3.4921,-7.13654,-2.1491,-1.93891,-7.62986,0.881735,-4.9022,-5.06233,7.339972,-3.28981,-0.69849,-2.07926,-0.79824,-0.98519,-8.31735,-6.80373,2.759979,-4.01442,4.643061,0.17132,-1.26618,-3.19655,-6.03912,-5.57297,-2.90877,-3.14097,-6.98748,1.076437,-3.37727,-0.43235,-1.78197,-4.91749,-3.1227,1.054642,-0.57602,0.076704,-1.12647,-0.96509
19301231,-26.4513,-23.3423,-17.9705,-21.4061,-21.2552,-16.7391,-15.3917,-16.291,-8.87462,-7.15166,-16.45,-12.5296,-13.3409,-8.08494,-4.01069,-10.0832,-8.38279,-12.0815,-5.22047,-4.45994,-10.3536,-6.13324,-5.41241,-3.48817,-1.87256,-21.3577,-19.1257,-20.5547,-23.1992,-20.4841,-23.2075,-15.2989,-15.6311,-12.2947,-12.2715,-14.4449,-20.0091,-14.8366,-14.7724,-7.88161,-15.2457,-9.96933,-13.1661,-6.25185,-6.95127,-12.9373,-7.17486,-6.02825,-4.86816,-3.39783
19310131,17.04922,21.97488,11.357,16.37773,8.941876,16.75707,6.755438,16.06654,7.283815,2.276248,9.392481,11.2717,8.556328,3.202422,8.286695,10.42447,3.789044,3.985597,5.947924,5.055806,10.71322,4.874037,4.616033,4.741331,6.193513,26.88527,27.1373,20.48239,31.19019,20.87514,23.15889,11.62301,17.90165,17.13481,15.43035,11.50483,11.1906,6.576691,10.66514,14.13809,14.08183,9.016432,5.829597,6.557317,7.279879,13.44469,7.891968,6.368939,4.801229,6.377453
19310228,25.45905,24.42012,14.2839,18.68396,49.09236,21.58089,22.91016,18.74895,13.53151,14.62416,13.47563,20.91237,18.65015,13.58681,11.98992,17.52376,16.29671,7.020922,9.560134,12.24992,19.22694,5.955139,6.238231,4.746624,6.108057,28.80446,24.158,29.03874,21.58859,32.44121,21.3069,18.66167,17.40316,17.46299,20.03258,13.94952,18.68149,17.23221,13.62418,17.2312,18.82831,11.49287,7.82297,8.611906,9.949424,8.680519,8.241642,8.025529,5.347105,6.03828
19310331,-14.3535,-13.5018,-12.368,-10.9025,-14.9794,-8.23024,-11.1018,-8.92657,-9.9475,-13.0851,-17.3058,-15.4832,-8.19661,-6.52356,-11.8008,-13.0048,-8.10552,-10.7203,-3.92574,-2.90662,-3.62957,0.133246,-3.18264,-3.6669,-2.07064,-9.359,-11.0693,-13.8302,-7.82144,-5.74659,-11.613,-8.3771,-8.18429,-11.3667,-10.0143,-7.04926,-10.8437,-5.4429,-8.2302,-6.95299,1.943736,-5.57257,-9.76769,-4.72661,-2.26632,-2.65376,3.152626,-3.01329,-1.89157,0.506081
19310430,-28.1683,-17.59,-13.9437,-14.5488,-10.683,-23.3148,-18.9141,-15.4393,-8.51991,-10.071,-22.9859,-20.1298,-14.4621,-11.2958,-6.00065,-13.4755,-17.7573,-14.0601,-7.99034,-2.45663,-14.412,-12.0414,-14.9715,-4.43689,-5.33447,-20.6928,-21.1191,-20.8558,-18.9112,-13.738,-22.7795,-15.0188,-17.8343,-14.1433,-10.3315,-24.6818,-18.1062,-16.8321,-13.8424,-7.05924,-13.7087,-18.6905,-15.4803,-10.7843,-6.32685,-18.59,-16.4706,-14.9435,-9.14336,-7.49732
19310529,-23.9566,-19.017,-12.1865,-18.8475,-16.8012,-23.5352,-20.3881,-15.2329,-13.7163,-11.7206,-19.164,-24.1646,-14.0868,-18.2311,-9.87522,-15.0146,-19.32,-13.7049,-10.3317,-11.5378,-15.9095,-16.3849,-10.5065,-16.0774,-3.28906,-20.5319,-14.0589,-14.7354,-18.8018,-9.73701,-21.3933,-21.3485,-20.1006,-12.7577,-7.51131,-14.5737,-17.5451,-16.0133,-12.2301,-9.1819,-14.3041,-17.3426,-13.6452,-14.4591,-10.5077,-19.1739,-14.1287,-12.7044,-11.7225,-2.19594
19310630,36.5156,30.29375,23.529,21.12333,17.10671,43.61175,23.05735,18.5331,15.30134,15.1242,24.20439,21.24168,16.85735,15.56584,11.56311,30.99679,15.56704,14.97587,14.02716,10.05123,25.03624,20.09176,8.404525,12.19929,8.491428,22.64866,28.94441,22.37246,29.11008,19.31508,43.93798,26.58341,22.14483,16.02317,9.681575,20.38425,22.25561,20.75716,16.92541,10.41831,25.85645,18.79406,17.16387,12.48102,10.01845,19.55206,14.22973,14.72356,14.0306,5.412162
19310731,-14.4875,-14.5731,-11.8005,-14.8162,-11.9782,-10.5209,-11.2588,-11.7211,-6.99434,-5.61416,-13.5673,-7.19345,-10.5632,-6.01601,-8.69618,-10.6147,-4.63529,-5.33999,-4.72525,-1.99422,-12.0836,-6.78385,-1.82385,-1.47872,0.405715,-13.7233,-11.1875,-13.4073,-16.6693,-6.2973,-12.0438,-12.142,-9.85739,-6.75123,-6.02782,-4.59929,-8.59666,-8.63258,-7.05284,-5.87877,-6.66109,2.353226,-5.08094,-4.66272,-2.97001,-4.50573,-4.04595,-2.77037,-0.94824,-0.5498
19310831,18.99358,0.60486,-4.30284,-1.95051,-5.16888,-3.72635,7.434993,6.020677,-1.84481,-1.62782,4.560702,-0.69885,0.543294,0.719818,-3.04249,-4.259,1.409715,-4.04024,0.13642,1.255598,7.315893,1.773068,-0.24289,2.589047,-0.54887,3.129796,-5.4976,0.355869,-3.289,1.157264,-3.5711,1.114789,-2.10547,-3.39624,-3.02721,1.439727,-6.75484,-1.67816,-2.24211,-3.57578,-3.80335,-1.37766,-0.0057,-1.61728,1.053915,-4.07081,-0.79131,-0.47462,-0.89876,-1.58185
19310930,-40.8615,-38.8921,-36.6171,-34.5755,-35.2622,-39.0921,-32.4093,-25.7238,-26.9082,-36.1259,-39.5146,-32.3342,-31.2533,-25.1038,-27.113,-29.7379,-29.1959,-32.4242,-25.7538,-31.2078,-26.6932,-29.3923,-36.6121,-25.8628,-25.2459,-37.0028,-35.5214,-35.5012,-36.7679,-38.0489,-37.9368,-35.2016,-31.9235,-33.2887,-34.3382,-34.8953,-29.8983,-34.216,-23.9238,-32.4992,-27.2938,-26.5866,-29.2752,-27.0577,-29.3868,-28.4885,-30.1085,-31.2866,-23.0317,-25.2928
19311031,-5.33998,3.446701,6.392704,7.775107,17.45535,8.447018,-3.99492,2.513983,4.004541,23.43981,11.94208,5.893047,-2.15297,11.09298,11.528,12.51053,9.585565,7.588751,7.768703,10.96614,14.51105,11.82305,1.407147,10.91682,9.014375,4.474247,2.862901,9.531827,23.82328,15.96003,11.82219,9.732108,14.99092,3.888173,17.77514,7.695978,2.947691,4.055846,10.58158,12.04671,12.66363,0.044505,14.0146,9.563428,12.61026,14.54824,12.70605,5.792927,9.985162,15.48064
19311130,-19.1248,-13.1666,-13.643,-9.49267,-2.47005,-21.6673,-17.2228,-9.7442,-9.86087,-10.1818,-8.78967,-23.5761,-13.9417,-6.93014,-3.61748,-16.9427,-10.9241,-14.5601,-5.96195,-5.4686,-3.70043,-6.25061,-12.7723,-7.0038,-3.33486,-20.0871,-9.37725,-14.3626,-12.4459,1.978241,-14.4441,-13.0458,-10.9499,-9.71081,-9.32804,-10.6926,-11.4049,-10.3822,-7.58735,-7.91179,-8.80142,-10.3607,-8.14334,-7.04081,-5.90163,-5.72867,-9.13682,-4.88556,-4.01612,-1.15809
19311231,-31.8204,-25.6478,-25.2991,-21.1198,-16.1405,-25.4384,-18.8846,-21.875,-22.9909,-9.11089,-28.6288,-22.9989,-10.2246,-7.5601,-8.82775,-21.4041,-15.613,-18.3531,-9.03553,-11.3475,-24.8356,-17.5723,-11.8424,-7.66448,-7.23716,-28.4899,-28.0251,-22.6127,-24.8187,-1.33784,-31.6988,-22.4478,-22.717,-21.8343,-16.7,-21.9457,-19.7591,-16.5041,-7.64919,-12.0982,-20.4436,-13.2049,-21.1234,-10.7523,-13.4475,-23.7534,-19.6559,-15.3048,-14.1495,-6.33051
19320130,17.1125,10.85157,26.1423,11.88282,16.25766,10.1004,6.385984,4.923304,-4.65205,2.177011,-0.12521,0.432267,-6.82361,8.790547,-0.40632,-2.03713,2.301859,-2.81651,-4.27152,3.283552,-3.87246,-5.27695,-0.8541,-1.64877,-0.55823,24.22683,18.27843,16.36705,33.89478,11.38075,15.25144,4.86082,3.717849,20.82809,17.07731,7.197148,8.923482,5.135641,11.54566,5.315518,0.76343,4.698849,-0.37338,0.072076,2.930182,11.19391,-3.5429,-1.1335,0.626933,3.097649
19320229,8.361374,-7.35335,5.009721,5.588681,21.88447,12.07002,-2.4277,-2.07931,11.99263,8.069874,2.901112,4.226465,7.936005,8.409686,4.713039,-0.58088,8.054199,5.052102,8.623625,6.26192,3.136549,5.951171,4.482459,3.232705,1.844337,-0.3993,-0.92028,1.061175,2.623696,-1.24768,2.63264,0.199684,-2.42009,2.087923,7.448028,3.564205,4.076034,4.017983,5.659555,7.256803,-4.51848,-2.7101,1.470232,7.117482,4.798358,6.620405,1.824099,-1.95015,3.160595,3.385
19320331,-18.6108,-26.0396,-22.4548,-21.6952,-12.1031,-16.9733,-15.6893,-13.4626,-10.4331,-8.9075,-15.8158,-17.1622,-13.2978,-15.4552,-13.2445,-18.8942,-18.6795,-11.7154,-8.11177,-6.88505,-13.9744,-15.6818,-7.73031,-9.03263,-3.42471,-19.418,-23.8219,-14.9828,-18.458,-13.9319,-11.96,-16.7495,-10.8143,-9.30914,-10.6286,-15.1719,-15.6765,-13.4502,-10.5793,-14.5045,-9.52913,-19.9724,-10.5822,-9.75245,-6.69457,-11.9317,-7.32931,-7.66811,-8.70662,-1.97905
19320430,-28.9021,-17.2024,-27.3015,-25.9412,-20.1055,-23.7214,-19.4735,-19.2551,-20.0022,-4.4416,-20.9685,-24.6225,-22.7598,-29.3591,-16.5662,-22.639,-7.03667,-22.7883,-21.6419,-12.2227,-19.0819,-25.5666,-16.2052,-12.7468,-13.6641,-21.6723,-20.4008,-21.0815,-22.9726,-7.50186,-21.0141,-20.4057,-17.4819,-18.4985,-13.2325,-20.4677,-23.3261,-18.3025,-19.1163,-11.179,-25.1091,-18.683,-18.4607,-16.8284,-12.3434,-21.6233,-23.4838,-20.4118,-13.0913,-9.55223
19320531,-46.3781,-39.901,-40.2127,-36.2582,-11.4481,-31.4452,-13.9317,-33.7749,-27.1423,-27.7998,-23.6735,-32.209,-19.1552,-18.4763,-20.4693,-9.04536,-30.8288,-19.002,-15.5243,-11.6602,-15.5329,-18.3533,-20.2505,-24.8442,-14.9137,-28.4567,-19.6932,-37.0971,-14.5396,-11.492,-25.7728,-24.9134,-22.4514,-14.1432,-24.1672,-22.452,-24.2789,-26.4571,-17.6943,-20.7431,-9.2854,-19.1989,-22.0447,-19.5784,-15.2739,-12.5624,-14.7496,-22.2833,-21.2268,-17.4472
19320630,7.877028,-4.93392,-12.7133,5.931998,14.60317,2.34393,-4.21498,-2.88576,-12.535,-10.7228,16.51507,-6.31042,0.728737,-0.95225,5.047788,2.1586,9.70686,-8.66394,-2.82936,5.048166,-1.79689,-12.4525,19.94566,3.281397,3.063345,8.375914,0.913719,-1.37798,4.989558,21.377,0.190129,6.162266,9.915181,-7.32627,3.795958,9.74618,-1.20707,8.51779,-1.44526,11.44408,12.68015,7.731053,-0.57035,0.847905,5.506726,-4.10631,-3.54893,4.326255,11.79228,2.644457
19320730,75.71828,80.04055,72.62738,52.73756,49.1214,79.47346,69.78205,50.74326,38.2853,26.88213,53.82506,37.12432,46.0917,29.52595,23.12015,93.44656,33.07376,36.22204,25.782,21.79808,57.29529,82.96873,45.12885,32.59564,15.7231,75.47478,67.50652,67.90404,52.55659,47.02732,68.09479,60.06495,49.22177,36.13153,31.32853,78.81301,59.10085,49.01694,21.23549,19.8659,70.54612,35.14926,30.1525,37.07427,20.5221,44.77151,35.90437,39.62106,15.38822,11.55447
19320831,87.50777,77.38232,69.18693,48.28077,55.96737,82.83572,84.52897,44.40974,72.30613,61.64737,76.36073,50.09316,70.60965,29.66258,27.54227,32.34595,57.62896,38.86148,28.82809,23.38207,74.6073,34.31048,19.82774,18.03829,14.45216,106.6389,115.4805,73.38374,62.32044,59.63496,110.924,89.17277,73.01708,62.48974,68.10407,99.26732,69.20642,69.8294,39.04439,30.77595,94.90671,59.53571,58.69545,42.69177,29.06945,100.9595,57.60909,30.73571,28.62346,29.88224
19320930,-2.21959,-8.94833,6.012991,4.518025,-6.92515,-9.52879,-4.03006,-4.26616,0.485737,-0.83735,-7.29581,-7.31725,0.740283,0.085963,-2.15255,-7.77076,-8.53075,-6.132,-0.35479,-1.19141,-16.9596,-18.6824,-11.0454,-6.82756,-0.39972,-10.77,-7.83557,-0.82713,-9.16096,-11.0653,-5.26802,-6.33473,-7.46631,3.830651,-5.67276,-0.57503,-9.7849,-1.62854,-0.80814,-7.33507,-11.3612,-2.73746,-9.03083,-0.61217,0.216932,-20.6467,-12.326,-10.2156,2.641672,-4.34935
19321031,-26.1154,-20.943,-14.2574,-10.5582,-6.44267,-21.0944,-16.9717,-21.2607,-8.65144,-10.3271,-27.1545,-15.7227,-18.1454,-8.25814,-5.91489,-26.6129,-18.8036,-18.476,-18.0353,-1.01385,-24.6643,-19.4128,-24.8019,4.594795,-11.2367,-13.5024,-16.3053,-7.95365,-11.7428,-4.86394,-17.3198,-22.4009,-17.1002,-10.9764,-12.5308,-28.1972,-21.393,-19.4884,-12.4672,-10.9438,-24.6491,-21.3362,-19.6363,-18.6237,-7.15863,-24.5204,-19.7231,-23.9893,-21.3703,-18.4128
19321130,-29.7263,-2.05517,-3.01012,-4.317,-5.44958,-9.69316,-6.30504,-14.8888,-1.05942,-6.15169,-11.425,-6.25702,-2.4732,-8.12644,-5.69094,-13.0963,-8.44184,-8.7251,-10.3394,-38.7958,-12.9189,-14.3292,-3.3336,-6.9254,1.153566,-29.0301,-6.31455,-7.32144,-4.48622,-5.02671,-10.9754,0.54813,-9.56443,-3.22442,-5.5776,-9.93969,-5.93967,-7.00358,-5.1739,-4.12485,-11.1081,-6.93756,-6.62758,-5.42504,-12.542,-15.3421,-9.68842,-11.9679,-4.52168,-1.39835
19321231,-20.5326,-12.2439,4.157289,-0.73566,2.815663,-0.30645,4.46877,1.546809,5.896668,2.627709,0.752866,-6.49441,8.388824,7.473279,2.371519,4.71864,5.720316,9.357766,6.69175,10.49597,0.637283,8.660074,0.256033,0.317478,-1.8648,-12.0762,-8.09228,-9.08331,-3.58999,-5.69289,-10.2662,-5.06903,-3.34074,-1.45179,0.736299,-1.72057,-10.0837,-2.78398,1.784095,0.988684,-6.07503,-6.84205,-5.41146,-0.21404,4.897016,-2.56485,-0.3966,4.500402,-3.03551,-5.06309
19330131,0.29202,1.291289,-3.19204,11.47288,-3.06917,9.496852,4.965117,0.955429,0.474097,0.224137,-0.61294,2.938164,-3.07077,-0.55753,4.442208,2.997142,16.16393,2.320599,3.902312,-2.18476,7.182196,-1.19053,7.769619,-0.50106,-6.85577,-4.74464,8.951127,2.350438,7.891351,4.459545,16.12911,11.15346,3.532914,2.827747,3.472656,-1.87914,2.466616,-2.11838,4.783552,3.382203,6.659955,11.63557,5.749009,2.07736,-2.68474,7.633807,2.828995,-6.09714,-2.81088,2.291606
