DATE,max1ud01,max1ud02,max1ud03,max1ud04,max1ud05,max1ud06,max1ud07,max1ud08,max1ud09,max1ud10,imax1ud01,imax1ud02,imax1ud03,imax1ud04,imax1ud05,imax1ud06,imax1ud07,imax1ud08,imax1ud09,imax1ud10,max1cimax1c11,max1cimax1c12,max1cimax1c13,max1cimax1c14,max1cimax1c21,max1cimax1c22,max1cimax1c23,max1cimax1c24,max1cimax1c25,max1cimax1c31,max1cimax1c32,max1cimax1c33,max1cimax1c34,max1cimax1c35,max1cimax1c41,max1cimax1c42,max1cimax1c43,max1cimax1c44,max1cimax1c45,max1cimax1c52,max1cimax1c53,max1cimax1c54,max1cimax1c55,max1cimax1c51,max1cimax1c15
19940131,0.019574,0.035642,0.037024,0.025921,0.032255,0.035235,0.025908,0.042871,0.044793,0.044552,0.025269,0.027666,0.031791,0.032294,0.033697,0.028414,0.027528,0.052590,0.045582,0.048571,0.023302,0.040585,0.105722,0.105200,0.040727,0.023355,0.039664,0.053499,0.044246,0.023402,0.040507,0.028246,0.027757,0.100550,-0.017998,0.029442,0.012152,0.043670,0.037103,0.006173,0.025446,0.046754,0.045859,-0.148097,
19940228,-0.021869,-0.021879,-0.023180,-0.037055,-0.021669,-0.032545,-0.017206,-0.014860,-0.018827,-0.014892,-0.033487,-0.026824,-0.019213,-0.016823,-0.019636,-0.030410,-0.006279,-0.024643,-0.025131,-0.002669,-0.028580,-0.001222,0.003439,-0.096555,-0.025407,-0.025935,-0.043782,-0.023498,-0.043140,-0.048537,-0.021579,-0.025120,-0.011135,-0.005552,-0.076887,-0.039052,-0.005506,-0.016306,-0.002725,0.000397,-0.008394,-0.011493,-0.019288,-0.058621,-0.066265
19940331,-0.034552,-0.041739,-0.033633,-0.050783,-0.047297,-0.054245,-0.043451,-0.059141,-0.058528,-0.071373,-0.033369,-0.047629,-0.036876,-0.034397,-0.045104,-0.059111,-0.054230,-0.048768,-0.071178,-0.063507,-0.037339,-0.040312,-0.039506,0.043044,-0.045900,-0.035871,-0.043670,-0.029844,-0.016070,-0.046528,-0.028980,-0.059752,-0.052699,-0.118818,0.087587,-0.049703,-0.047204,-0.053476,-0.053646,0.039561,-0.009605,-0.056608,-0.072021,-0.149759,
19940429,0.011057,0.020399,0.013426,0.020629,-0.007548,0.023614,0.009786,-0.000662,-0.018381,-0.039818,0.025507,0.015036,0.016568,0.004270,0.004980,0.001149,0.009639,0.012283,-0.010164,-0.039840,0.020974,-0.002033,0.018023,-0.028607,0.016917,0.017199,0.016017,0.022064,0.005941,0.021611,0.014907,-0.000923,0.005226,-0.006699,0.009906,-0.033231,-0.005989,0.016678,0.010358,0.023536,-0.039060,-0.004583,-0.034010,0.328756,-0.023810
19940531,0.008750,0.005025,0.019183,0.014032,0.003451,0.008569,0.024187,0.011423,-0.023789,0.002052,0.003032,0.013889,0.003938,0.021797,-0.002366,0.025939,0.004353,0.009929,0.011339,-0.020694,0.004137,0.017145,0.017828,-0.019865,0.024451,0.013260,0.010818,0.022693,-0.059165,-0.010383,0.014537,0.017418,-0.009114,0.027139,0.035447,0.006466,0.008539,0.025949,0.018116,-0.019622,-0.029212,-0.006015,-0.009820,0.118564,0.115478
19940630,-0.012352,-0.030578,-0.029111,-0.022942,-0.022300,-0.018586,-0.024976,-0.035605,-0.037266,-0.062507,-0.029534,-0.020018,-0.025305,-0.027463,-0.030946,-0.015092,-0.013333,-0.052796,-0.021717,-0.065294,-0.023655,-0.019855,-0.029410,-0.026701,-0.026212,-0.032556,-0.009005,0.000921,-0.125000,-0.014264,-0.025907,-0.022579,-0.006799,-0.088232,-0.042119,-0.014976,-0.028916,-0.033784,-0.026733,0.010973,-0.063461,-0.075345,-0.041538,0.027476,0.377049
19940729,0.025562,0.032615,0.046647,0.025078,0.031946,0.035257,0.024216,0.027333,0.028490,0.010352,0.029582,0.034951,0.036759,0.041524,0.012656,0.022157,0.032112,0.037682,0.019490,0.012043,0.030633,0.028646,0.018784,-0.006475,0.034521,0.039262,0.030910,0.059855,-0.158123,0.038252,0.059296,0.007566,0.048456,0.050032,-0.018473,0.022890,0.027425,0.029930,0.018869,0.082215,0.027785,0.032462,0.015309,0.137296,-0.140548
19940831,0.032643,0.040226,0.028265,0.046295,0.031022,0.054039,0.046194,0.068746,0.087499,0.074220,0.031766,0.030613,0.044783,0.024278,0.045614,0.040647,0.065823,0.073458,0.084741,0.071888,0.032621,0.063743,0.005828,0.029090,0.025628,0.029483,0.057814,0.088517,0.171869,0.033364,0.020094,0.038551,0.088725,0.024652,0.093863,0.074456,0.034373,0.055908,0.080532,0.075525,0.079806,0.083416,0.079676,0.054548,-0.661290
19940930,-0.036047,-0.025926,-0.031158,-0.008162,-0.021569,-0.006105,-0.008035,-0.009478,-0.007186,-0.000249,-0.032943,-0.035427,-0.026604,-0.015164,-0.012422,-0.002640,0.002948,-0.010155,-0.005299,-0.004512,-0.034057,-0.022790,-0.007539,-0.046709,-0.033383,-0.017786,-0.003346,0.011433,-0.102410,-0.033007,-0.023433,-0.006626,-0.009603,-0.032586,0.039719,-0.018605,-0.014538,0.000148,-0.007333,0.074921,-0.031816,-0.003530,-0.003415,,
19941031,0.027470,0.017613,0.013890,0.029877,0.014571,0.006008,0.006983,0.018790,0.019304,0.012050,0.028430,0.019341,0.013790,0.019728,0.006445,0.015230,0.016298,0.012077,0.013591,0.006578,0.024114,0.013566,0.020346,-0.034622,0.026072,0.018354,0.018059,0.014384,-0.076071,0.014122,0.008714,0.006357,0.029670,-0.029480,0.048749,0.044151,0.003404,0.006367,0.005048,0.033748,0.067727,0.017024,0.013673,0.039074,0.225806
19941130,-0.025642,-0.034021,-0.027624,-0.019916,-0.058615,-0.043497,-0.051308,-0.046898,-0.027840,-0.040911,-0.023305,-0.035424,-0.022077,-0.043282,-0.053640,-0.055688,-0.049859,-0.034250,-0.033001,-0.044644,-0.023637,-0.042949,-0.090933,-0.005722,-0.017892,-0.021415,-0.039000,-0.050489,-0.220588,-0.058379,-0.039227,-0.058336,-0.054803,-0.038835,-0.086205,-0.050497,-0.056732,-0.039041,-0.055822,0.007703,-0.050397,-0.038414,-0.033635,-0.053656,
19941230,0.013280,0.013274,0.018612,0.017754,0.027751,0.001863,0.019406,0.015586,0.001139,-0.022954,0.018597,0.015411,0.016311,0.015607,0.011336,0.010820,0.014428,0.004717,0.007071,-0.018425,0.014186,0.011658,0.011106,-0.028568,0.028934,0.010567,0.011151,0.014404,0.127003,0.006231,0.027590,0.008647,-0.000749,0.007826,-0.006528,0.015607,0.016988,0.021905,0.031778,0.007476,0.001340,-0.004601,-0.013482,0.084444,-0.042553
19950131,0.044997,0.031022,0.025681,0.027913,0.010064,0.004842,-0.008746,0.009614,-0.010117,-0.010038,0.040002,0.025677,0.028134,0.025266,0.019608,0.005752,-0.004424,-0.011158,0.015522,0.009409,0.039350,0.037211,0.011067,-0.018322,0.016929,0.028788,0.035898,-0.003175,0.143696,-0.016691,0.010514,0.001333,0.021523,0.047821,-0.023489,-0.000985,0.005120,-0.014646,0.035959,-0.057980,-0.034664,-0.040370,0.001385,0.021854,
19950228,0.038757,0.042939,0.032165,0.035378,0.060674,0.044191,0.029744,0.038473,0.043179,0.039465,0.032100,0.039918,0.033582,0.043097,0.050276,0.048870,0.056317,0.040870,0.040162,0.039554,0.038998,0.050058,0.049831,0.048914,0.031515,0.035231,0.032450,0.055620,0.080871,0.024376,0.051850,0.056274,0.063689,-0.009111,0.042007,0.005105,0.048175,0.046982,0.029060,0.074051,0.080142,0.028956,0.043063,0.030142,0.156250
19950331,0.025302,0.021710,0.021145,0.026209,0.030321,0.025748,0.030740,0.045385,0.027050,0.030452,0.020672,0.028601,0.013309,0.039082,0.029246,0.020248,0.037837,0.026185,0.045915,0.026312,0.023848,0.021021,0.025962,0.207699,0.025475,0.025979,0.015678,0.002990,0.041100,0.030045,0.018911,0.026654,0.041557,0.032160,-0.005604,0.060234,0.036629,0.031587,0.060822,0.018257,0.024164,0.026023,0.030725,-0.125000,0.153855
19950428,0.024724,0.024489,0.015434,0.025137,0.050752,0.016721,0.038554,-0.010878,0.018694,0.024394,0.025787,0.023095,0.032907,0.047215,0.009636,0.025124,0.018222,0.025774,0.017635,0.023687,0.024636,0.025292,-0.018768,-0.111111,0.018392,0.029765,0.006669,0.044195,0.000000,0.041612,0.061715,0.017645,0.033524,0.044136,-0.010623,0.027044,0.027440,0.018966,0.002166,-0.060312,0.015327,0.006907,0.024818,,0.000000
19950531,0.047860,0.037499,0.045811,0.027445,0.024591,0.033017,0.040855,0.017304,0.028124,0.014698,0.050489,0.024630,0.043019,0.027493,0.031706,0.031096,0.033498,0.034489,0.020250,0.015856,0.042798,0.036374,0.036951,0.060892,0.043750,0.033000,0.034580,0.032508,0.158439,0.001271,0.029719,0.028749,0.051381,0.032110,-0.049723,0.065127,0.033541,0.024101,0.014913,0.000000,0.005722,0.037643,0.016362,-0.084799,0.057143
19950630,0.023683,0.018525,0.018236,0.027087,0.023270,0.023664,0.053546,0.055718,0.079720,0.071798,0.016890,0.015025,0.020118,0.022228,0.035646,0.032434,0.041475,0.080363,0.078336,0.079108,0.019121,0.029892,0.021778,0.097129,0.008979,0.018102,0.059367,0.056104,-0.110081,0.014863,0.019558,0.018463,0.053792,0.060832,0.035503,0.045167,0.042589,0.059134,0.098804,0.156092,0.066544,0.081106,0.075292,0.036198,0.200000
19950731,0.019169,0.027248,0.020424,0.034797,0.043839,0.055563,0.066623,0.069074,0.079325,0.076614,0.022982,0.017560,0.025588,0.034807,0.055900,0.060703,0.069312,0.088817,0.073019,0.076294,0.020528,0.031938,0.049221,0.117647,0.013591,0.024542,0.056573,0.036372,,0.044730,0.032723,0.062983,0.046116,0.091048,0.066845,0.059085,0.055433,0.078714,0.066136,0.032838,0.041019,0.101245,0.075996,0.221074,
19950831,0.015664,0.003826,0.020414,-0.012902,0.018760,0.011296,0.018648,0.023481,-0.004866,0.027769,0.011064,0.003558,0.004215,0.006101,0.016987,0.014185,0.004008,0.022910,0.022445,0.021071,0.005468,0.016601,0.036633,0.052072,0.002589,0.000329,0.013406,0.022409,-0.125563,0.041881,-0.001505,0.022612,0.015324,0.060574,0.015489,0.014538,0.018712,0.020960,0.027417,0.043472,-0.014282,-0.016512,0.020406,-0.021142,-0.060000
19950929,0.046105,0.054990,0.043384,0.055135,0.021895,0.018010,0.007391,0.013119,0.033039,0.026642,0.053640,0.039856,0.055953,0.033613,0.014791,0.024373,0.028866,0.012780,0.029499,0.022390,0.050709,0.050719,0.005113,,0.049253,0.057315,0.027448,0.029207,,0.013205,0.021471,0.019686,0.023457,0.056821,0.057110,-0.048084,0.006945,0.022799,0.001434,0.001427,0.046537,0.013646,0.031936,-0.092237,0.020548
19951031,0.002444,-0.026956,0.007238,0.000713,-0.007562,-0.024770,-0.017387,0.000110,-0.025597,-0.032820,-0.004401,-0.004728,-0.019069,0.004217,-0.002790,0.000081,-0.019920,-0.017722,-0.026967,-0.051345,-0.010947,-0.027845,0.012370,0.099607,0.014196,0.001803,-0.005662,-0.056003,-0.093808,-0.019070,-0.010500,-0.008273,-0.012860,-0.185500,-0.084968,-0.002769,-0.001322,-0.019751,-0.002387,0.073625,0.028893,-0.016878,-0.042981,-0.031776,
19951130,0.050966,0.049079,0.054929,0.055474,0.048409,0.040735,0.035316,0.021629,0.028765,0.026980,0.046720,0.044356,0.062557,0.042365,0.031229,0.040715,0.039045,0.045607,0.039474,0.036151,0.043580,0.081019,0.068819,-0.005800,0.049042,0.063309,0.051829,0.041146,-0.008013,0.047490,0.032399,0.050836,0.052972,0.054366,0.014488,0.036615,-0.000978,0.044899,0.068051,0.111201,-0.020473,0.027114,0.033018,0.156678,0.127311
19951229,0.042107,0.020513,0.041127,0.025031,0.017912,0.005028,-0.003081,-0.005137,-0.006310,-0.041172,0.030183,0.037376,0.022339,0.018075,-0.005540,0.012387,-0.003435,0.014683,-0.017297,-0.025220,0.025745,0.036089,0.024462,-0.234783,0.050868,0.020612,0.026256,0.052954,-0.022496,-0.010185,0.017871,0.008976,0.020471,0.008805,0.048749,-0.028693,-0.002855,0.004248,-0.020145,-0.034320,-0.058472,-0.014674,-0.021195,0.187683,0.046512
19960131,0.035930,0.052738,0.028719,0.034311,0.010062,0.023675,0.023817,0.007075,0.021641,-0.013661,0.041664,0.038239,0.038168,0.018182,0.019887,0.015157,0.035390,0.015053,0.008927,-0.012091,0.041560,0.058491,0.079820,0.020217,0.042267,0.029768,0.019020,-0.031779,-0.149679,0.013344,-0.000322,0.017754,0.033893,0.119071,-0.026380,-0.020148,0.019115,0.024760,0.017273,0.105594,-0.005316,0.026879,-0.003209,-0.118433,0.005000
19960229,0.016528,0.002206,0.008246,0.014430,0.005982,0.031270,0.021006,0.012447,0.041309,0.046163,0.007355,-0.000413,0.007934,0.026883,0.045226,-0.004402,0.011270,0.043522,0.041408,0.036014,0.004859,0.026742,-0.017377,0.070504,-0.006431,0.013585,0.035658,0.002915,,-0.027727,0.016379,0.015777,0.044041,0.023834,0.067053,0.026048,0.006708,0.012907,0.047228,0.269308,0.086078,0.048823,0.037594,-0.040875,0.091071
19960329,0.017714,0.019052,0.002990,0.010978,0.010132,0.020832,0.007951,0.009822,0.010767,-0.001770,0.003895,0.014462,0.016813,0.020529,0.008771,0.007599,-0.000362,0.021515,0.015234,-0.001330,0.017815,0.024858,-0.011362,0.158614,-0.011009,0.020205,0.025112,-0.033573,-0.185325,0.032456,0.017785,0.008511,0.025809,-0.033911,0.086357,-0.000398,0.005405,0.005605,0.038896,-0.033346,-0.085755,0.040467,0.002622,-0.141900,
19960430,-0.002863,-0.001992,0.001649,0.024404,0.015746,0.015496,0.065875,0.040005,0.067830,0.099897,-0.003665,0.002495,0.009286,0.029951,0.027968,0.023522,0.033399,0.046762,0.083921,0.086239,-0.001605,-0.008449,0.011599,-0.016967,-0.002493,0.017007,0.022087,0.065937,-0.041368,0.018972,0.015813,0.013660,0.014880,0.094028,-0.012300,0.100650,0.044585,0.048929,0.061556,-0.050520,0.087366,0.046041,0.092232,0.162607,
19960531,0.010283,0.039918,0.026587,0.016412,0.022168,0.022064,0.024851,0.033543,0.028191,0.063470,0.025547,0.026446,0.017464,0.024218,0.024009,0.029340,0.039164,0.036109,0.028051,0.059149,0.031024,0.020718,0.074206,0.182609,0.015169,0.024860,0.025103,0.019440,,0.019848,0.016888,0.026248,0.024775,0.022440,0.030086,-0.009536,0.022207,0.044462,0.016965,0.078674,0.039086,0.036502,0.048615,-0.078897,
19960628,0.011378,0.005674,0.001610,0.014248,-0.003485,-0.016271,-0.011766,-0.016810,-0.049788,-0.098337,0.018265,0.012457,0.010481,-0.017673,-0.003013,-0.012666,-0.036918,-0.035556,-0.033873,-0.089842,0.008684,0.002267,0.031857,0.026512,0.018462,0.005310,-0.002425,-0.062352,-0.117756,0.032779,-0.012056,-0.016792,-0.032979,-0.111337,-0.068970,-0.030511,0.003789,-0.033030,-0.000657,-0.068879,-0.025381,-0.046383,-0.079937,-0.201275,
19960731,-0.017889,-0.044378,-0.039214,-0.049212,-0.047661,-0.068216,-0.069926,-0.068707,-0.101104,-0.137196,-0.024475,-0.032756,-0.047231,-0.063906,-0.055503,-0.063509,-0.057269,-0.093169,-0.080896,-0.138274,-0.024377,-0.054460,-0.069181,-0.065355,-0.035192,-0.044882,-0.061426,-0.027041,-0.073621,-0.026869,-0.070568,-0.052502,-0.067009,-0.053966,-0.057451,-0.082716,-0.061143,-0.070536,-0.072500,-0.076297,-0.071209,-0.103790,-0.131213,-0.069851,0.007026
19960830,0.019111,0.007942,0.021431,0.043362,0.032995,0.021374,0.047720,0.062599,0.043278,0.058291,0.006578,0.031880,0.022610,0.035925,0.039157,0.022781,0.051328,0.050124,0.049134,0.064433,0.008277,0.032227,0.023960,0.123620,0.034335,0.019835,0.055285,0.070646,0.097172,0.023065,0.036568,0.011270,0.046908,0.066050,0.084313,0.042724,0.052477,0.061913,0.058159,0.055296,0.029646,0.038379,0.056874,0.334396,0.213043
19960930,0.045752,0.045620,0.047157,0.046802,0.082734,0.035200,0.076543,0.038099,0.073519,0.079986,0.055001,0.049806,0.054447,0.053333,0.051694,0.072876,0.043703,0.054262,0.057115,0.071537,0.043040,0.056068,0.032149,0.077449,0.046496,0.050906,0.051698,0.004738,0.013366,0.094647,0.046599,0.056139,0.023954,0.018609,0.024739,0.080491,0.086226,0.054739,0.033726,-0.024675,0.083968,0.073014,0.077623,-0.083672,-0.031250
19961031,0.018472,0.050358,0.023805,0.018502,0.009316,0.013661,-0.003731,-0.028571,-0.000582,-0.052435,0.033449,0.033313,0.034086,0.014833,0.013977,-0.021788,-0.009417,0.010145,-0.041198,-0.057455,0.040474,0.047811,0.018754,-0.037016,0.031213,0.021712,-0.008318,-0.107908,-0.127017,0.042552,0.025629,0.004819,-0.015302,-0.043027,-0.093967,0.002999,-0.005209,-0.004918,-0.050259,,-0.012477,0.030366,-0.048799,0.009882,
19961129,0.059679,0.069632,0.063842,0.069341,0.071735,0.068647,0.066328,0.086160,0.058678,0.043973,0.062110,0.065026,0.076888,0.080344,0.067273,0.068437,0.055928,0.080707,0.041825,0.044749,0.062708,0.067889,0.104370,0.034361,0.063547,0.080537,0.035341,0.046067,0.087853,0.064020,0.068814,0.071163,0.076281,0.009802,0.091086,0.140178,0.081645,0.065307,0.060212,-0.025862,0.097504,0.069447,0.040072,-0.000093,
19961231,0.003502,-0.005800,-0.017360,-0.015056,-0.004441,-0.015536,-0.010933,-0.029837,-0.029359,-0.006327,-0.003394,-0.014025,-0.002344,-0.013466,0.000393,-0.026457,-0.018753,-0.029930,-0.025245,-0.010730,0.000734,0.005756,-0.074901,0.126905,-0.020500,-0.017676,-0.001143,-0.005668,-0.086473,-0.013662,0.001415,-0.013703,-0.022668,0.010979,-0.037114,-0.016277,-0.001295,-0.025192,-0.034435,0.029387,-0.054465,-0.024335,-0.014094,-0.008822,
19970131,0.042455,0.035283,0.043749,0.059687,0.048800,0.055804,0.031195,0.097714,0.073648,0.051728,0.042301,0.053146,0.076279,0.053037,0.044756,0.070884,0.056429,0.045691,0.038760,0.035566,0.042222,0.025439,0.045554,0.000246,0.050703,0.054346,0.054517,0.045832,-0.366840,0.060394,0.060006,0.039735,0.042439,0.068419,0.024365,0.077501,0.091453,0.045916,0.031123,0.229052,0.017375,0.073221,0.038537,0.040609,0.052632
19970228,0.026665,0.017410,0.025970,0.022228,0.008308,0.000675,-0.011072,-0.056824,-0.030850,-0.064829,0.035758,0.014657,-0.002895,0.017216,-0.003216,-0.008701,-0.013140,-0.033812,-0.031263,-0.069663,0.020035,0.025672,0.010813,0.028663,0.030822,0.021866,0.007029,0.034481,,0.033383,0.007013,-0.008683,-0.002721,0.039400,-0.031519,-0.047954,-0.014433,-0.025453,-0.052624,,0.007817,-0.036997,-0.050513,0.028861,
19970331,-0.001344,-0.015564,-0.037490,-0.051440,-0.037480,-0.058995,-0.064345,-0.063490,-0.053601,-0.081703,-0.024369,-0.047591,-0.058734,-0.034335,-0.047669,-0.040716,-0.056251,-0.043152,-0.057979,-0.082963,-0.007120,-0.018195,-0.041999,0.014177,-0.055398,-0.035336,-0.033512,-0.040621,-0.137277,-0.065436,-0.052312,-0.040558,-0.030466,-0.040726,-0.063519,-0.088348,-0.049214,-0.062537,-0.064124,-0.073753,-0.075804,-0.049290,-0.071246,-0.116367,
19970430,0.012799,0.061077,0.031565,0.027933,0.067450,0.047234,0.078626,0.060407,-0.006975,0.009789,0.030295,0.047262,0.069796,0.096045,0.028450,0.042050,0.029437,0.013459,0.036916,-0.019733,0.016924,0.082995,0.036443,-0.085761,0.039737,0.031134,0.011248,-0.036709,-0.218819,0.067006,0.072539,0.045224,0.028029,0.089756,0.076446,0.150295,0.038395,0.021481,0.046859,0.005795,-0.078044,0.023917,-0.000312,-0.207236,0.090612
19970530,0.053430,0.076042,0.058073,0.049059,0.053407,0.059572,0.073954,0.105402,0.093267,0.133087,0.063844,0.068325,0.052231,0.046691,0.054052,0.066115,0.089258,0.129656,0.104994,0.110546,0.060643,0.074005,0.085110,0.156452,0.054881,0.051448,0.048892,0.108298,0.024342,0.075081,0.043721,0.046023,0.090645,0.147158,0.084131,0.045333,0.075918,0.096498,0.133831,0.040864,0.083354,0.149211,0.104973,-0.052457,
19970630,0.047056,0.055619,0.043063,0.054784,0.044084,0.041456,0.057191,0.018026,0.023286,0.032816,0.048456,0.055586,0.051988,0.041844,0.035388,0.040975,0.030962,0.046979,0.015221,0.039183,0.053963,0.047308,0.033564,-0.059864,0.046436,0.047692,0.055429,0.064890,0.014885,0.060519,0.046663,0.017872,0.053872,0.065297,0.010848,0.062028,0.058649,0.031275,0.009503,0.017012,0.019223,0.033817,0.030379,-0.083989,
19970731,0.050022,0.092891,0.083870,0.095832,0.054858,0.057200,0.101193,0.091784,0.087586,0.033885,0.083330,0.065190,0.100063,0.057986,0.068883,0.111789,0.073192,0.087298,0.064409,0.063892,0.061574,0.109274,0.050371,0.019349,0.088323,0.095972,0.083302,0.060298,0.014648,0.047792,0.034789,0.090832,0.063966,0.183361,0.029988,0.122887,0.101988,0.092200,0.080236,0.043897,0.014694,0.078988,0.055608,0.078351,-0.137884
19970829,-0.015126,-0.069359,-0.050096,-0.045844,-0.038736,-0.031960,-0.027844,-0.035261,-0.032937,0.017916,-0.054553,-0.059880,-0.046144,-0.035959,-0.042639,-0.021577,-0.018821,-0.030888,-0.030458,0.017639,-0.061940,-0.032047,0.038796,-0.025349,-0.047167,-0.051154,-0.042218,-0.032282,0.097322,-0.074352,-0.038582,-0.031963,0.006879,0.033528,0.051203,-0.028374,-0.041417,-0.024480,-0.026364,-0.034708,-0.010272,-0.037186,-0.008032,0.403195,0.153076
19970930,0.059042,0.050886,0.055637,0.066096,0.040982,0.056412,0.077982,0.057254,0.082796,0.048343,0.057931,0.057134,0.050463,0.055896,0.070457,0.058466,0.048065,0.042400,0.074315,0.061098,0.055405,0.050627,0.048425,0.120526,0.065683,0.061733,0.059625,0.027168,0.184321,0.050661,0.040744,0.060405,0.039216,0.003442,0.062195,0.053670,0.078713,0.049506,0.072109,0.143520,0.084837,0.051824,0.070261,0.030504,0.010526
19971031,-0.011328,-0.015346,-0.034164,-0.031290,-0.046529,-0.031316,-0.016828,-0.039644,-0.044667,-0.061969,-0.014289,-0.035394,-0.031125,-0.019462,-0.017109,-0.022048,-0.077651,-0.064718,-0.058918,-0.056330,-0.009539,-0.024679,-0.031241,0.019140,-0.027546,-0.028659,-0.051300,-0.024567,-0.160730,-0.053655,-0.031800,-0.013143,-0.090953,-0.084646,-0.019839,-0.009338,0.003953,-0.061844,-0.070125,0.038114,-0.076578,-0.081526,-0.052410,-0.050200,
19971128,0.037618,0.037497,0.051703,0.021639,0.041199,0.017529,0.027746,0.060004,0.022297,0.012719,0.036355,0.069635,0.035350,0.052105,0.023795,0.017606,0.024171,0.042977,-0.005647,-0.021620,0.041797,0.036178,-0.028305,0.055176,0.037045,0.047279,0.022049,0.068780,-0.029749,0.025292,0.030935,0.039489,0.025133,-0.050022,0.108777,0.046667,0.003522,0.030831,0.013829,0.056945,0.008447,0.039005,-0.022049,0.049502,0.115044
19971231,0.033549,0.050240,0.036526,0.008870,0.025425,0.020556,0.018981,-0.001761,0.005713,-0.002907,0.043813,0.019577,0.021463,0.036959,0.022793,0.024928,-0.026792,0.002538,-0.002389,0.006038,0.044281,0.030975,0.068986,0.015747,0.018964,0.023855,0.046313,-0.084906,-0.127332,0.029174,0.032390,0.006249,0.017393,-0.045573,0.043245,0.030130,0.014731,-0.013945,0.002324,0.011012,0.030958,-0.018380,0.004076,-0.019455,-0.169979
19980130,-0.014028,-0.010031,-0.006191,0.011904,0.025439,0.030274,0.011492,0.021887,-0.019758,-0.019769,0.006261,0.011138,0.001698,-0.000394,0.015554,0.005179,0.009059,-0.017917,0.027537,-0.017942,-0.014863,-0.006853,0.013220,-0.141254,0.010112,-0.003280,0.005793,-0.023385,0.056826,0.062798,0.006400,0.000127,0.037766,0.099859,-0.001484,0.011496,0.046497,-0.012280,0.053750,0.011067,-0.009242,-0.027398,-0.018118,0.153317,-0.284719
19980227,0.047743,0.075805,0.058403,0.080014,0.083914,0.069858,0.078315,0.083529,0.081168,0.084163,0.067997,0.074376,0.068359,0.087804,0.080387,0.083139,0.051622,0.076151,0.088384,0.078647,0.078539,0.032021,0.067873,0.184720,0.056194,0.075543,0.084112,0.087094,0.211804,0.073554,0.094516,0.077813,0.026239,0.075742,0.104756,0.087564,0.078046,0.071129,0.083199,0.024196,0.123909,0.062547,0.083898,-0.076339,0.190476
19980331,0.084628,0.045440,0.051473,0.064510,0.058566,0.028264,0.039329,0.069071,0.014933,0.059196,0.080051,0.036034,0.057925,0.048981,0.047332,0.046041,0.046644,0.028311,0.034129,0.065047,0.068672,0.050121,0.060494,0.165042,0.055230,0.055585,0.062240,0.046471,0.153472,0.043046,0.045562,0.029508,0.065697,0.016040,0.067443,0.069673,0.066680,0.038774,0.055139,0.140624,0.037764,-0.007628,0.051162,0.090035,0.056905
